"","Top","p.value","FDR","summary.AUC","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h","AUC.control"
"Wbp1",7855,1,1,0.521742174995107,0.521742174995107,0.492422671829794,0.509111271269857,0.559439054203062
"Ino80b",7856,1,1,0.489006414159133,0.489006414159133,0.487402976053464,0.509849108782922,0.518044525239718
"Gm44287",7857,1,1,0.500203162593167,0.500203162593167,0.499900438072481,0.499900438072481,0.500166820597787
"Rtkn",7858,1,1,0.514003048544025,0.514003048544025,0.51137686186024,0.506087457327599,0.545205385064374
"Wdr54",7859,1,1,0.483153820465431,0.483153820465431,0.489749975598846,0.499194744438408,0.482479805955554
"1700003E16Rik",7860,1,1,0.497048224944452,0.497048224944452,0.497830959244592,0.501229082884674,0.496155594128509
"Dctn1",7861,1,1,0.495167900993449,0.495167900993449,0.499830601187018,0.499845821510646,0.495159126163474
"Gm15624",7862,1,1,0.500103600665648,0.500103600665648,0.499800876144962,0.499918191959134,0.499934173493846
"Slc4a5",7863,1,1,0.500203162593167,0.500203162593167,0.499900438072481,0.500017753886653,0.500033629335134
"Mob1a",7865,1,1,0.474044858525615,0.474044858525615,0.474877589719259,0.466985059263408,0.476352106140547
"Bola3",7866,1,1,0.545794086242531,0.545794086242531,0.458566266487742,0.486893683746466,0.534049250956951
"Tet3",7867,1,1,0.488241907152424,0.488241907152424,0.490548402233319,0.493258078345472,0.499356030058048
"Dguok",7868,1,1,0.47468717863399,0.47468717863399,0.498461318038116,0.505434511425187,0.482673439848152
"Actg2",7869,1,1,0.500643184117029,0.500643184117029,0.500817347315325,0.50029684031276,0.520750838028179
"Stambp",7870,1,1,0.468527359537309,0.468527359537309,0.49831284941278,0.502163684854683,0.487430425997746
"Gm21284",7871,1,1,0.499900438072481,0.499900438072481,0.500031499671433,0.50001777724703,0.500300011860441
"Vax2os",7872,1,1,0.500201816347124,0.500201816347124,0.500131061598951,0.500469263256687,0.500266382525306
"Vax2",7873,1,1,0.500522222905392,0.500522222905392,0.500278825592035,0.50116958400401,0.504434537051359
"Atp6v1b1",7874,1,1,0.500100908173562,0.500100908173562,0.500262123197903,0.5,0.500133191262653
"1700124L16Rik",7875,1,1,0.500433872997158,0.500433872997158,0.499938566506585,0.499939052775951,0.500108234476879
"Tex261",7876,1,1,0.529092919509356,0.529092919509356,0.50159416522739,0.52172958924421,0.54054806692853
"Nagk",7877,1,1,0.360124051549569,0.360124051549569,0.491768198954743,0.505447032587352,0.359302075661973
"Paip2b",7878,1,1,0.55531958072674,0.55531958072674,0.490881928166135,0.50598805892272,0.566776959216422
"Zfp638",7879,1,1,0.599085075114501,0.599085075114501,0.507461377018445,0.554567201357668,0.574759629818463
"Dysf",7880,1,1,0.510865893399014,0.510865893399014,0.501507547655323,0.501612917242033,0.499188466856646
"Gm15475",7881,1,1,0.5,0.5,0.500131061598951,0.5,0.5
"Gm10445",7882,1,1,0.499903130564567,0.499903130564567,0.499963437415346,0.499818630031615,0.499834478958539
"Cyp26b1",7883,1,1,0.519164455407308,0.519164455407308,0.5006503494715,0.49908756702793,0.509366273744485
"Exoc6b",7884,1,1,0.458548421255256,0.458548421255256,0.513231871508482,0.519891104200177,0.453132853696267
"Gm5878",7885,1,1,0.500201816347124,0.500201816347124,0.500131061598951,0.5,0.500133191262653
"Spr",7886,1,1,0.505550954207139,0.505550954207139,0.465226476635177,0.51047381198933,0.444298735006568
"Sfxn5",7887,1,1,0.500166693390655,0.500166693390655,0.494854462122885,0.504571882777254,0.495124303358244
"Rab11fip5",7888,1,1,0.427592136476396,0.427592136476396,0.494702731311195,0.487055687962173,0.399530345648035
"Smyd5",7889,1,1,0.520143578145162,0.520143578145162,0.485072522317269,0.506183047990998,0.527555182344196
"Pradc1",7890,1,1,0.559744189139934,0.559744189139934,0.496256341037835,0.517938410272137,0.588842815638893
"Cct7",7891,1,1,0.568002624978852,0.568002624978852,0.543027742154703,0.54529238408721,0.62462885732187
"Fbxo41",7892,1,1,0.500410363924464,0.500410363924464,0.500026436758211,0.499736821990749,0.499901764150365
"Egr4",7893,1,1,0.49990447681061,0.49990447681061,0.499994937086779,0.500188424802292,0.500001299556326
"Alms1",7894,1,1,0.540023573371012,0.540023573371012,0.500093898772009,0.509879757597776,0.549239658767274
"Nat8f3",7895,1,1,0.5,0.5,0.5,0.5,0.500133191262653
"Nat8f5",7896,1,1,0.5,0.5,0.500131061598951,0.5,0.5
"Nat8f2",7897,1,1,0.5,0.5,0.5,0.5,0.500133191262653
"Nat8f4",7898,1,1,0.499811806859104,0.499811806859104,0.499790776416011,0.499708275609841,0.500069884304479
"Nat8f1",7899,1,1,0.492049010589531,0.492049010589531,0.499556212168425,0.498498535117468,0.497452763514484
"Tprkb",7900,1,1,0.51516869668514,0.51516869668514,0.504743793103268,0.491389505135639,0.554762322286998
"Dusp11",7901,1,1,0.447772846900479,0.447772846900479,0.535199564902633,0.449509161098954,0.508963835628297
"Gm19265",7902,1,1,0.500009423722302,0.500009423722302,0.499696225206731,0.499889622217849,0.500102346691075
"4930553P18Rik",7903,1,1,0.499803568637048,0.499803568637048,0.500126050880712,0.50007110898812,0.50026770860319
"Figla",7904,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Add2",7905,1,1,0.501622608253252,0.501622608253252,0.499533820521292,0.499872031853837,0.502599351346351
"Tgfa",7906,1,1,0.503478679682254,0.503478679682254,0.500509944970831,0.503972805904606,0.502039295612889
"Fam136a",7907,1,1,0.543027711369671,0.543027711369671,0.459920178214545,0.526843222528524,0.551983101736483
"Snrpg",7908,1,1,0.564665341317577,0.564665341317577,0.4733909200566,0.406303933270802,0.626886425354439
"Gm44941",7909,1,1,0.499904436624161,0.499904436624161,0.499732787791385,0.499836337197513,0.500933399700879
"Pcyox1",7910,1,1,0.52072853209752,0.52072853209752,0.475867885106319,0.506186598768329,0.494372205025644
"Tia1",7911,1,1,0.440990358869009,0.440990358869009,0.479200821757791,0.436657145911345,0.462916895017278
"C87436",7912,1,1,0.498075209743124,0.498075209743124,0.499514064720733,0.49488947364585,0.514077934552009
"A430078I02Rik",7913,1,1,0.501855830310308,0.501855830310308,0.499309590880075,0.500967610182957,0.505073467897352
"2310040G24Rik",7914,1,1,0.489076137648233,0.489076137648233,0.500625765635137,0.497689985742695,0.48451992373673
"Gm44386",7915,1,1,0.499802222391005,0.499802222391005,0.500225560613249,0.500053261659958,0.49996769674275
"Pcbp1",7916,1,1,0.611848874035977,0.611848874035977,0.520540839180476,0.520366417794552,0.622913734708465
"1600020E01Rik",7917,1,1,0.479127158363945,0.479127158363945,0.498369011213048,0.494237812564183,0.470739322367836
"Asprv1",7918,1,1,0.499710737939745,0.499710737939745,0.499397800399083,0.499942953958939,0.499137571987464
"Mxd1",7919,1,1,0.498368932499223,0.498368932499223,0.499500415733029,0.497443650565387,0.498640637561273
"Snrnp27",7920,1,1,0.534878100434777,0.534878100434777,0.493582131152418,0.517925702226954,0.535429247167551
"Gm44214",7921,1,1,0.499712285118034,0.499712285118034,0.499560048499577,0.499725912694608,0.499704364196576
"Gmcl1",7922,1,1,0.476612752526622,0.476612752526622,0.493534842499033,0.509169018122233,0.501810308483907
"Gm44036",7923,1,1,0.499901784318524,0.499901784318524,0.499800876144962,0.500387455215821,0.499934067407615
"Aak1",7925,1,1,0.482719304485089,0.482719304485089,0.480301640018519,0.502567679217543,0.471257977949765
"Nfu1",7926,1,1,0.406559111654432,0.406559111654432,0.504136243516731,0.495667140601999,0.388901990538381
"Gfpt1",7927,1,1,0.479889394836282,0.479889394836282,0.493527013251784,0.533354250215056,0.557167217572463
"D6Ertd527e",7928,1,1,0.499908475362291,0.499908475362291,0.500613473716956,0.499889598857472,0.499569475554232
"Antxr1",7929,1,1,0.445053932223946,0.445053932223946,0.495857127720598,0.493473834789059,0.393580419834136
"Gm44418",7930,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Gkn1",7931,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Arhgap25",7932,1,1,0.5,0.5,0.5,0.5,0.500133191262653
"Prokr1",7933,1,1,0.501560279070777,0.501560279070777,0.494441286648054,0.499659662664941,0.491730657881029
"Aplf",7934,1,1,0.495109268964287,0.495109268964287,0.503635458765182,0.510423423655765,0.498712351853231
"1810020O05Rik",7935,1,1,0.500100908173562,0.500100908173562,0.5,0.500117315814172,0.5
"Gm44210",7936,1,1,0.498414383373098,0.498414383373098,0.498564559711842,0.499668633049776,0.498042337741641
"Efcc1",7937,1,1,0.500478841633643,0.500478841633643,0.497913531705581,0.500113484712315,0.500630099167287
"Rab43",7938,1,1,0.490569807679711,0.490569807679711,0.496469061685595,0.497932746782295,0.489804344103844
"Gm45140",7939,1,1,0.500002692492086,0.500002692492086,0.499931937743914,0.500035531133683,0.499934067407615
"Isy1",7940,1,1,0.551275477706366,0.551275477706366,0.472891022619739,0.487299289975352,0.602803816643105
"Cnbp",7941,1,1,0.563501581939567,0.563501581939567,0.50741849884101,0.518588319325517,0.483994292985133
"Copg1",7942,1,1,0.52632887545054,0.52632887545054,0.49047459852925,0.509597914647162,0.58072008469076
"Gm26636",7943,1,1,0.50010627306451,0.50010627306451,0.499601752289924,0.500188378081537,0.500400846822728
"Hmces",7944,1,1,0.544377132142287,0.544377132142287,0.494623055671689,0.506451412003982,0.550436391014327
"H1fx",7945,1,1,0.624238295998113,0.624238295998113,0.503694569581913,0.510532002688873,0.611552721567988
"Gm5577",7946,1,1,0.500424750673224,0.500424750673224,0.496984695909427,0.495240416592147,0.493440874006264
"Rab7",7947,1,1,0.389719100739792,0.389719100739792,0.516370381853266,0.506446693207793,0.391310917100612
"Rpn1",7948,1,1,0.574553277385759,0.574553277385759,0.490301650457515,0.509911434269225,0.624347145336226
"Gata2",7949,1,1,0.54930467396533,0.54930467396533,0.47753405331091,0.508956742374846,0.562530910875472
"Dnajb8",7950,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Eefsec",7951,1,1,0.504660301936866,0.504660301936866,0.49846711168108,0.504994378558837,0.504467609433782
"Gm44264",7952,1,1,0.49970400670953,0.49970400670953,0.499764287462818,0.499854114444543,0.500168093632556
"Sec61a1",7954,1,1,0.492199106976729,0.492199106976729,0.477587814142022,0.481526964135841,0.511377960415833
"Gm44170",7955,1,1,0.499606896155403,0.499606896155403,0.49985860379468,0.499555241778969,0.50026850424992
"Kbtbd12",7956,1,1,0.521244284984615,0.521244284984615,0.501141660833877,0.5040578610379,0.521715188386868
"Gm26588",7957,1,1,0.500201816347124,0.500201816347124,0.5,0.5,0.5
"Mgll",7958,1,1,0.503408232837071,0.503408232837071,0.496859923805766,0.503320350570115,0.506464311425042
"Abtb1",7959,1,1,0.491882658783693,0.491882658783693,0.507539356321047,0.502456974390112,0.492017462005747
"Podxl2",7960,1,1,0.505890067557439,0.505890067557439,0.499689022299262,0.505088170473193,0.491888858972572
"Gm15612",7961,1,1,0.499901784318524,0.499901784318524,0.499800876144962,0.499918191959134,0.499934067407615
"Tpra1",7963,1,1,0.475267069093767,0.475267069093767,0.492758520439294,0.498547428386895,0.480245948195547
"4933427D06Rik",7964,1,1,0.5,0.5,0.5,0.500117315814172,0.500133191262653
"4930512J16Rik",7965,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Gm26811",7966,1,1,0.501571249971367,0.501571249971367,0.499781381319312,0.500059802565567,0.500777267290836
"Plxna1",7967,1,1,0.554582440691834,0.554582440691834,0.472828075471856,0.49884389493362,0.521683229909867
"Chchd6",7968,1,1,0.481667363901558,0.481667363901558,0.496498238680344,0.495597643479904,0.493312907490473
"Txnrd3",7969,1,1,0.496774856624796,0.496774856624796,0.512541149218667,0.524201233951187,0.46138835156213
"Vmn1r40",7970,1,1,0.500102254419605,0.500102254419605,0.500162587367875,0.500017753886653,0.499900438072481
"Vmn1r42",7971,1,1,0.500816910136268,0.500816910136268,0.499565189705271,0.500358908834913,0.499702640295327
"Vmn1r43",7972,1,1,0.507302400216042,0.507302400216042,0.498984076876945,0.500110985151957,0.501807895022158
"Vmn1r44",7973,1,1,0.501010206956194,0.501010206956194,0.499900438072481,0.500017730526276,0.499900438072481
"Vmn1r47",7974,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Vmn1r50",7975,1,1,0.500201816347124,0.500201816347124,0.5,0.500586579070859,0.5
"Vmn1r51",7976,1,1,0.499808833061874,0.499808833061874,0.499334618373782,0.500376475838549,0.499203504579849
"Vmn1r53",7977,1,1,0.500008097569483,0.500008097569483,0.499664699437808,0.499754599237779,0.499935313920826
"Chst13",7978,1,1,0.501115455266253,0.501115455266253,0.499732813888876,0.500188331360783,0.500001326077884
"Uroc1",7979,1,1,0.499701314217443,0.499701314217443,0.499701314217443,0.500053261659958,0.499701314217443
"Zxdc",7980,1,1,0.475679000289744,0.475679000289744,0.507494181564419,0.510334700943255,0.47828825941563
"Cfap100",7981,1,1,0.500515431395503,0.500515431395503,0.499596872059139,0.500728750326344,0.502134481483391
"Gm44117",7982,1,1,0.5,0.5,0.500131061598951,0.500234631628343,0.5
"Klf15",7983,1,1,0.438586747071714,0.438586747071714,0.499419148146582,0.477458474126327,0.438017740588189
"Gm44421",7984,1,1,0.499603078442743,0.499603078442743,0.500026332368248,0.500440553353139,0.499635408146616
"Gm45901",7985,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Aldh1l1",7986,1,1,0.500109287048189,0.500109287048189,0.500713348814365,0.500810511646456,0.50166687989999
"Slc41a3",7987,1,1,0.492493010571849,0.492493010571849,0.500412183770179,0.503410615067518,0.48554453107446
"Iqsec1",7988,1,1,0.504534216952975,0.504534216952975,0.493260114213059,0.502815719702385,0.527661215531788
"Gm44123",7989,1,1,0.500407631245929,0.500407631245929,0.499963411317855,0.500053261659958,0.500234079268056
"Nup210",7990,1,1,0.504546292980914,0.504546292980914,0.498467894605805,0.500766500695859,0.501095207724266
"Hdac11",7991,1,1,0.491029721495852,0.491029721495852,0.501471141655614,0.498865433201375,0.489230576725063
"Wnt7a",7993,1,1,0.500001326152819,0.500001326152819,0.500031499671433,0.500017730526276,0.499900438072481
"4930471M09Rik",7994,1,1,0.499605750841605,0.499605750841605,0.499827391195646,0.499537814937597,0.500768409090572
"1810044D09Rik",7995,1,1,0.502463670445399,0.502463670445399,0.499352364667547,0.498025440758924,0.508592692950167
"Chchd4",7996,1,1,0.600442171498886,0.600442171498886,0.491763918966247,0.530717284118812,0.563998852571329
"Tmem43",7997,1,1,0.469650490415331,0.469650490415331,0.489699137686708,0.480776909145513,0.456535357373746
"Xpc",7998,1,1,0.453961720799823,0.453961720799823,0.512291161354,0.514226750023968,0.449886535471947
"Gm45218",8000,1,1,0.500316327633689,0.500316327633689,0.500052951808895,0.50076425809965,0.49940395451277
"Ccdc174",8002,1,1,0.508025696019251,0.508025696019251,0.504358124383773,0.490506109112397,0.524670909903722
"4930590J08Rik",8003,1,1,0.499761332679098,0.499761332679098,0.499647266313933,0.499778169858348,0.498921156076821
"Fgd5",8004,1,1,0.501212284515237,0.501212284515237,0.500031499671433,0.500252385514996,0.500300064903556
"Nr2c2",8005,1,1,0.484395722393618,0.484395722393618,0.503427435665771,0.493199023311975,0.498203005338047
"Mrps25",8006,1,1,0.618261686922646,0.618261686922646,0.493157812049003,0.524590347753788,0.618458166061869
"Rbsn",8007,1,1,0.470462417431917,0.470462417431917,0.49148063070328,0.481327957082689,0.477356318400423
"Prickle2",8008,1,1,0.495450652848958,0.495450652848958,0.499853619173931,0.496951003571148,0.497161928113
"Adamts9",8009,1,1,0.503484044573202,0.503484044573202,0.49879447860606,0.49973780312659,0.500983445880215
"A730049H05Rik",8010,1,1,0.49971875513633,0.49971875513633,0.499586641842733,0.499228196498522,0.499473043170519
"9530026P05Rik",8011,1,1,0.499710637473623,0.499710637473623,0.499659558232114,0.4992389656324,0.499404087120559
"Magi1",8012,1,1,0.497426017751962,0.497426017751962,0.497891244448411,0.502289433765014,0.506753078145027
"Slc25a26",8013,1,1,0.504742322479375,0.504742322479375,0.496602002303887,0.499011879405884,0.501993784619915
"Lrig1",8014,1,1,0.535418688547384,0.535418688547384,0.504820989481146,0.503339552800152,0.501014953490736
"Kbtbd8",8015,1,1,0.513489686750648,0.513489686750648,0.498947331609855,0.500839899000942,0.527663390299517
"Suclg2",8016,1,1,0.492265474897334,0.492265474897334,0.508655467711401,0.485723585814159,0.482779685208206
"Fam19a1",8017,1,1,0.501723797731957,0.501723797731957,0.500320268407474,0.500106593401049,0.506861551315925
"1700123L14Rik",8018,1,1,0.499704026802754,0.499704026802754,0.499502190362405,0.500206085247436,0.50016827928346
"Eogt",8019,1,1,0.501506348856153,0.501506348856153,0.495340266914697,0.500854359074413,0.490353605563332
"Tmf1",8020,1,1,0.484828349610855,0.484828349610855,0.504157434679285,0.51961491446084,0.494854366944209
"Uba3",8021,1,1,0.478304360912891,0.478304360912891,0.488167423754876,0.465384896787313,0.485236005794005
"Lmod3",8023,1,1,0.512902542636818,0.512902542636818,0.500345504681107,0.501037761395613,0.502859633913392
"Frmd4b",8024,1,1,0.508066967502424,0.508066967502424,0.500053656441148,0.507357888079872,0.502037943013447
"Mitf",8025,1,1,0.454054651963249,0.454054651963249,0.510519298311545,0.48705108596787,0.429350760754969
"Gm32592",8026,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.500017753886653,0.499900438072481
"Gm20696",8028,1,1,0.501349762357434,0.501349762357434,0.500127407950235,0.499457992528791,0.504841351224564
"Eif4e3",8029,1,1,0.514632408522582,0.514632408522582,0.497454972694195,0.496650332156531,0.544437877706764
"Gpr27",8030,1,1,0.496535486041036,0.496535486041036,0.49983850872674,0.50274697011236,0.496589831592352
"Prok2",8031,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Rybp",8032,1,1,0.523602285162239,0.523602285162239,0.525816838414254,0.51117457658382,0.568318683885735
"Shq1",8033,1,1,0.518977729071802,0.518977729071802,0.496589214533379,0.530800890908721,0.506703403267498
"Gxylt2",8034,1,1,0.598114431717396,0.598114431717396,0.462976533658195,0.507866373409836,0.463100344631729
"Ppp4r2",8035,1,1,0.574130214543396,0.574130214543396,0.5278491544152,0.503090391017206,0.544745103430892
"Gm43948",8036,1,1,0.500001346246043,0.500001346246043,0.500162561270384,0.500252385514996,0.500566394385747
"Pdzrn3",8037,1,1,0.493161250939861,0.493161250939861,0.488604243556399,0.506092619970955,0.484931193531625
"Gm26911",8038,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.500133191262653
"Gm44169",8039,1,1,0.499702640370262,0.499702640370262,0.50012597258824,0.50007110898812,0.499601752289924
"Chl1",8040,1,1,0.500012678824675,0.500012678824675,0.500021478234954,0.499690848768469,0.505500624105295
"Trnt1",8041,1,1,0.495825753164381,0.495825753164381,0.49448609603981,0.521461832601032,0.477038961441262
"Crbn",8042,1,1,0.510918979698208,0.510918979698208,0.532671840233249,0.508057461295126,0.525198211513454
"Setmar",8044,1,1,0.497313194296257,0.497313194296257,0.502846949177224,0.498630451167374,0.497163042018422
"Sumf1",8045,1,1,0.470647214817869,0.470647214817869,0.499229732558133,0.498420698340722,0.463882518410735
"Itpr1",8046,1,1,0.531684865100118,0.531684865100118,0.494299551175353,0.522591610522336,0.463544050291663
"Gm44040",8047,1,1,0.500004099017803,0.500004099017803,0.500094499014298,0.500053261659958,0.499834505480096
"0610040F04Rik",8048,1,1,0.499701314217443,0.499701314217443,0.499832375816395,0.499701314217443,0.499834505480096
"Bhlhe40",8049,1,1,0.47485517808424,0.47485517808424,0.509415583229335,0.497917188771096,0.50437892134491
"Arl8b",8050,1,1,0.416027280169072,0.416027280169072,0.508346525614948,0.487569546178887,0.427896689833778
"Edem1",8051,1,1,0.482347238246569,0.482347238246569,0.505704128570854,0.499576429641067,0.477582573808965
"Gm20387",8052,1,1,0.500100908173562,0.500100908173562,0.5,0.5,0.5
"Grm7",8053,1,1,0.500203162593167,0.500203162593167,0.499900438072481,0.500252385514996,0.499900438072481
"Lmcd1",8054,1,1,0.499634443966226,0.499634443966226,0.500095725596367,0.501905015398226,0.500412595872779
