"","Top","p.value","FDR","summary.AUC","AUC.cap50","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h"
"Galnt12",422,1,1,0.497708749589181,0.497708749589181,0.505864555103551,0.496571939690717,0.497577494064207
"Alg2",423,1,1,0.517011537089762,0.517011537089762,0.491562232710269,0.519583863712695,0.51434299893972
"Baat",424,1,1,0.500029730666156,0.500029730666156,0.499438903245889,0.500113884639259,0.499755461841797
"Aldob",425,1,1,0.5,0.5,0.500100908173562,0.5,0.500117315814172
"Fktn",426,1,1,0.504639628256874,0.504639628256874,0.49860846714732,0.501984986220029,0.508843406076222
"Ugcg",427,1,1,0.46369511708419,0.46369511708419,0.573954374667694,0.435761347790841,0.431456219888212
"Alad",428,1,1,0.378940413910281,0.378940413910281,0.469184192092175,0.366412829373439,0.404591367206124
"Aldoart1",430,1,1,0.500330989039807,0.500330989039807,0.499935460701992,0.500257933695539,0.499968249103037
"Acer2",431,1,1,0.49812511152315,0.49812511152315,0.501990019928961,0.498750795132636,0.4996061451236
"Hacd4",432,1,1,0.497199190901536,0.497199190901536,0.502892037931151,0.493009885130828,0.49044501132157
"Mtap",433,1,1,0.405620650066718,0.405620650066718,0.527377564839012,0.39348466048622,0.447150538252706
"Cyp2j8",434,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.500117315814172
"Cyp2j6",435,1,1,0.505293039873358,0.505293039873358,0.508112517183151,0.518854296788537,0.524746449087187
"Cyp2j9",436,1,1,0.496264438601215,0.496264438601215,0.495878140343539,0.495986910598114,0.496712469627267
"Alg6",437,1,1,0.485774181242384,0.485774181242384,0.503865234634352,0.478948832909379,0.490887555073431
"Ak4",438,1,1,0.532254616713631,0.532254616713631,0.513919468073611,0.521175734960909,0.521992246280957
"Pde4b",439,1,1,0.542961979543604,0.542961979543604,0.496072940965224,0.513621678161032,0.57013870016828
"Plpp3",440,1,1,0.52051964960991,0.52051964960991,0.507630582541757,0.518337032896671,0.578309837252902
"Dhcr24",441,1,1,0.338934898487147,0.338934898487147,0.42285828180852,0.334131701196312,0.348535502377942
"Cyb5rl",442,1,1,0.495834497629715,0.495834497629715,0.507389467380102,0.492125306619204,0.502662387712453
"Cpt2",443,1,1,0.523576073481264,0.523576073481264,0.516160602588991,0.509747435849991,0.547137706640213
"Scp2",444,1,1,0.553532703308426,0.553532703308426,0.53192646982136,0.568459750403414,0.570182576407783
"Gpx7",445,1,1,0.491657113601591,0.491657113601591,0.494803739784862,0.487092562166978,0.494557158739734
"Txndc12",446,1,1,0.53553713686418,0.53553713686418,0.567394671381808,0.527004205562123,0.531908463914106
"Cmpk1",447,1,1,0.495637787236426,0.495637787236426,0.498375819240506,0.498548861118695,0.496995633876657
"Cyp4a29",448,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Uqcrh",449,1,1,0.310555028306989,0.310555028306989,0.480467118289432,0.335987092143217,0.330381677032376
"Pomgnt1",450,1,1,0.510511129824722,0.510511129824722,0.497567451764872,0.487032861758292,0.532473511126689
"Urod",452,1,1,0.496839346406976,0.496839346406976,0.516054318380609,0.508160033404299,0.512461164527898
"B4galt2",453,1,1,0.510338633613592,0.510338633613592,0.532143473466849,0.491345465666679,0.525201618195714
"St3gal3",455,1,1,0.505390771813398,0.505390771813398,0.487741000920915,0.495499077960355,0.499795650477126
"Elovl1",456,1,1,0.467601716008433,0.467601716008433,0.491733163737355,0.484185710864287,0.489718490797365
"Ppcs",457,1,1,0.497158931176982,0.497158931176982,0.492734880305273,0.483011358439159,0.538563714424932
"Rimkla",458,1,1,0.499566796876906,0.499566796876906,0.499769986350248,0.499598296548339,0.499701835326848
"Zmpste24",460,1,1,0.374726111873871,0.374726111873871,0.433265236892286,0.387665302052647,0.400205712061366
"Ppt1",461,1,1,0.525521191042843,0.525521191042843,0.527165050182597,0.514476022430596,0.517528151420278
"Oxct2a",462,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Ndufs5",463,1,1,0.568215965892853,0.568215965892853,0.497107720147282,0.56568102804802,0.524192745945073
"Inpp5b",464,1,1,0.535250094045444,0.535250094045444,0.492296733467483,0.526974948870615,0.515279462894827
"A3galt2",465,1,1,0.500859404554961,0.500859404554961,0.500278209801909,0.5007711128226,0.501178939555042
"Azin2",466,1,1,0.497151796877967,0.497151796877967,0.493156146393729,0.491054120689788,0.495984355308037
"Mecr",468,1,1,0.506942999019551,0.506942999019551,0.502090686180956,0.531563710809824,0.522036622534587
"Pigv",469,1,1,0.523894279130271,0.523894279130271,0.502201298097368,0.516360530418929,0.522118062335261
"Dhdds",470,1,1,0.522950403414109,0.522950403414109,0.515400834468125,0.517110940117348,0.525097677759397
"Extl1",471,1,1,0.551979653933985,0.551979653933985,0.501342127092689,0.547418079518151,0.529118697603207
"Pafah2",472,1,1,0.534845799420218,0.534845799420218,0.522645874672801,0.523323413522736,0.544048744377029
"Man1c1",473,1,1,0.508151400751982,0.508151400751982,0.50672622596442,0.508772084787149,0.509522956523522
"Fuca1",474,1,1,0.591367455757268,0.591367455757268,0.566922655524655,0.57997068744846,0.603748368391407
"Hmgcl",475,1,1,0.51988148788909,0.51988148788909,0.502471175045307,0.52038929554216,0.527757877910051
"Gale",476,1,1,0.454278266729215,0.454278266729215,0.491589623607674,0.425693205534891,0.48960411256618
"Lypla2",477,1,1,0.482677179387785,0.482677179387785,0.499094783257092,0.489592228752415,0.489112629931796
"Alpl",478,1,1,0.500794824562018,0.500794824562018,0.501920669079789,0.500648674616015,0.501125094283913
"Ddost",479,1,1,0.421657838170547,0.421657838170547,0.487864273399326,0.48009728024489,0.479159192497188
"Cda",480,1,1,0.557928439320904,0.557928439320904,0.509813629000912,0.580257144672594,0.57282396352697
"Pla2g2f",481,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Pla2g2d",482,1,1,0.502582271463207,0.502582271463207,0.50264425648632,0.501278601208951,0.504337810043134
"Pla2g5",483,1,1,0.523720377276584,0.523720377276584,0.505242547874934,0.522738209867535,0.521760520984718
"Pla2g2e",484,1,1,0.713515300923141,0.713515300923141,0.547555167525309,0.710766706862614,0.711869579065609
"Akr7a5",485,1,1,0.575453672461309,0.575453672461309,0.516846154549174,0.570520601528749,0.571730213878542
"Aldh4a1",486,1,1,0.508954526561552,0.508954526561552,0.498317999986022,0.501815381199329,0.504634287168612
"Sdhb",487,1,1,0.476337996671863,0.476337996671863,0.446724865827611,0.457235235669982,0.440307376183377
"Agmat",488,1,1,0.50003230325725,0.50003230325725,0.499834579408604,0.500126802271548,0.499733617474694
"Prdm2",489,1,1,0.500174458806398,0.500174458806398,0.493557951236139,0.50417983159597,0.507111138389659
"Dhrs3",490,1,1,0.503289972708256,0.503289972708256,0.496523049480487,0.505437729680739,0.499035785260934
"Plod1",491,1,1,0.498202766644028,0.498202766644028,0.473225196184951,0.496040571140892,0.495144081570304
"Mthfr",492,1,1,0.517746051629622,0.517746051629622,0.486417098586264,0.51413761537715,0.508154605367602
"Nmnat1",494,1,1,0.496254227801509,0.496254227801509,0.501297989846821,0.491444617222625,0.504513408753797
"Pik3cd",495,1,1,0.503555692194621,0.503555692194621,0.499198621369631,0.505627758525463,0.503526099612314
"H6pd",496,1,1,0.536597521783216,0.536597521783216,0.535309796694491,0.510241029053501,0.534068024921704
"Eno1",498,1,1,0.382072609871918,0.382072609871918,0.446727661365717,0.489372314790829,0.50205549556775
"Icmt",500,1,1,0.469848489767028,0.469848489767028,0.492844524535416,0.453386409673282,0.467729119597629
"Prdm16",501,1,1,0.508510502642926,0.508510502642926,0.50146822198938,0.509270879956094,0.507479836305376
"Plch2",502,1,1,0.499998780008347,0.499998780008347,0.499802242559165,0.499862549409943,0.499717742026212
"Nadk",503,1,1,0.574390131476909,0.574390131476909,0.524643528571206,0.551844707715876,0.55829627186968
"B3galt6",504,1,1,0.501375779282929,0.501375779282929,0.505031887950532,0.481978401718813,0.501916929153249
"Kmt2e",505,1,1,0.463798153335765,0.463798153335765,0.407815545019722,0.461893857561109,0.446145884871248
"Nos3",506,1,1,0.501938619779947,0.501938619779947,0.498886784469926,0.500859301847361,0.502645230977775
"Chpf2",507,1,1,0.596822144524667,0.596822144524667,0.548473743714743,0.575063767717231,0.65019683681064
"Galnt11",508,1,1,0.496778320302762,0.496778320302762,0.490748731121382,0.50082103772577,0.490918243440377
"Kmt2c",509,1,1,0.469795314043886,0.469795314043886,0.457990803754838,0.468670377634761,0.459458917214411
"Hadha",511,1,1,0.45330428904509,0.45330428904509,0.433816925585464,0.436308042936813,0.433801661146927
"Hadhb",512,1,1,0.390069442985759,0.390069442985759,0.453058238047596,0.409291094305,0.413417491544136
"Selenoi",513,1,1,0.449870118627745,0.449870118627745,0.477412589705861,0.435516995065464,0.449344506482308
"Khk",514,1,1,0.512896186985044,0.512896186985044,0.52022308394087,0.514927825348025,0.520994436842841
"Cad",515,1,1,0.408820714694449,0.408820714694449,0.500291192925998,0.386376576212983,0.40385009626522
"Rbks",516,1,1,0.50242263820755,0.50242263820755,0.501225735938847,0.501988512384518,0.503126994587597
"Plb1",517,1,1,0.501161113795093,0.501161113795093,0.500472257778719,0.500915336441479,0.500805366501604
"Pisd",518,1,1,0.515542667139387,0.515542667139387,0.496424103559634,0.515502555247317,0.510879932358089
"Nat8l",520,1,1,0.498499489831317,0.498499489831317,0.498405656233754,0.498920051028139,0.49893981379974
"Acox3",521,1,1,0.519229985824758,0.519229985824758,0.502278282915983,0.515979285703812,0.517954507214829
"Psapl1",522,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499997870336298,0.499866808737347
"Man2b2",523,1,1,0.509403616097694,0.509403616097694,0.504384452077219,0.509690074580125,0.512287347117556
"Hs3st1",524,1,1,0.498833290156237,0.498833290156237,0.499139458106442,0.498927347744756,0.499003346844548
"Bst1",525,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500262123197903,0.500117315814172
"Cd38",526,1,1,0.501885656229267,0.501885656229267,0.500927527287409,0.500361868266684,0.503163839378462
"Qdpr",527,1,1,0.54083564017842,0.54083564017842,0.50119912456649,0.542831272680046,0.555265248743277
"Lap3",528,1,1,0.458671138413463,0.458671138413463,0.427734641071723,0.490340054924376,0.468425326765481
"Sepsecs",529,1,1,0.501439802323161,0.501439802323161,0.499144189017083,0.502161643569707,0.494533408068778
"Pi4k2b",530,1,1,0.516857605969005,0.516857605969005,0.489904935576287,0.549646859863241,0.548203049236141
"G6pd2",531,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499866808737347,0.499866808737347
"Pgm1",532,1,1,0.463704399629377,0.463704399629377,0.494703476735478,0.468115687521777,0.489423232456317
"Lias",533,1,1,0.496851493280392,0.496851493280392,0.499698028124189,0.498279476116694,0.486706249451547
"Gnpda2",535,1,1,0.592849427357135,0.592849427357135,0.508436020078415,0.628076578517209,0.622786406215976
"Cox7b2",536,1,1,0.499966370664866,0.499966370664866,0.499967716910909,0.500522116732104,0.500218756179862
"Srd5a3",537,1,1,0.581189940606563,0.581189940606563,0.534621771758291,0.578525553520544,0.589753473035613
"Paics",539,1,1,0.384399982644293,0.384399982644293,0.522399060914238,0.397293232347706,0.399356906832618
"Dck",540,1,1,0.412560148240655,0.412560148240655,0.512253273602002,0.411723240077338,0.420157681954515
"Mthfd2l",541,1,1,0.435080345467689,0.435080345467689,0.416039157962418,0.421613956908175,0.416947247509742
"Enoph1",542,1,1,0.39066387065797,0.39066387065797,0.461427514653727,0.380296176869618,0.39683114797993
"Coq2",543,1,1,0.487310999423527,0.487310999423527,0.542180315433467,0.462580901036273,0.482557413496931
"Hpse",544,1,1,0.505823338419107,0.505823338419107,0.503829725924369,0.5067569341501,0.504875168973524
"Gpat3",545,1,1,0.631747535139473,0.631747535139473,0.523664068787441,0.651274760831784,0.620049016384713
"Cds1",546,1,1,0.503280875813973,0.503280875813973,0.499713430463946,0.504168310464469,0.502741577449563
"Nudt9",547,1,1,0.50161139680133,0.50161139680133,0.443466397363162,0.501024158765382,0.515155271886431
"Lpcat2b",548,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Pigg",549,1,1,0.499198757221024,0.499198757221024,0.496168688145359,0.494251932931653,0.496100421086896
"Pde6b",550,1,1,0.499963745030656,0.499963745030656,0.500076796657397,0.499853891105058,0.499888809358864
"Dgkq",552,1,1,0.509035709049601,0.509035709049601,0.498234026322142,0.506433469655085,0.508871750626955
"Idua",553,1,1,0.51491736837404,0.51491736837404,0.502431419267816,0.513462407246163,0.510630300305984
"Dao",554,1,1,0.500364644896499,0.500364644896499,0.499967716910909,0.499997870336298,0.49986683998823
"Acacb",555,1,1,0.502086477463996,0.502086477463996,0.501833953638151,0.502072023131639,0.501921523033026
"Mmab",556,1,1,0.488430951761106,0.488430951761106,0.494865940507723,0.47219298104739,0.489006470682797
"Mvk",557,1,1,0.461271656708352,0.461271656708352,0.440493692029545,0.440241392143706,0.456185137230127
"Acads",558,1,1,0.501161007708862,0.501161007708862,0.53413231066815,0.492776250548999,0.537526591376206
"Coq5",559,1,1,0.503365771320097,0.503365771320097,0.503798894364679,0.491533748885418,0.491384006598186
"Pla2g1b",561,1,1,0.503514265521529,0.503514265521529,0.501768796096139,0.504034002001186,0.504589317148209
"Sirt4",562,1,1,0.532090713487188,0.532090713487188,0.510536920725528,0.52551916662419,0.531759709711799
"Nos1",563,1,1,0.498596638297087,0.498596638297087,0.498611128284556,0.498388193703038,0.498775309152484
"Sdsl",564,1,1,0.521838142328258,0.521838142328258,0.511516165467901,0.527701548230599,0.526530061974251
"Sds",565,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Setd1b",566,1,1,0.474188530508384,0.474188530508384,0.492208700897314,0.487949001187724,0.491419913862567
"B3gnt4",567,1,1,0.499194036383758,0.499194036383758,0.499124163287381,0.498769508243195,0.49961914549086
"Kmt5a",568,1,1,0.531122809239771,0.531122809239771,0.514510831903756,0.514985570655608,0.505161802070909
"Atp6v0a2",569,1,1,0.463717236063293,0.463717236063293,0.50335746814565,0.475398508956109,0.500243850638781
"Aacs",570,1,1,0.494230341213631,0.494230341213631,0.471611310532136,0.49448113362348,0.503575882268674
"Vkorc1l1",572,1,1,0.452653847843065,0.452653847843065,0.471569243059673,0.457283240384568,0.469230505761788
"Gusb",573,1,1,0.480093767497598,0.480093767497598,0.541344261378512,0.468294579272716,0.503937142474275
"Asl",574,1,1,0.530754504368313,0.530754504368313,0.51739711747765,0.533285596281398,0.559132858003239
"Galnt17",575,1,1,0.401490872234624,0.401490872234624,0.449577604944232,0.402284954589286,0.4030562300885
"Mdh2",576,1,1,0.420155869316192,0.420155869316192,0.468733357812212,0.461228913710915,0.456386080406772
"Plod3",577,1,1,0.461442084237984,0.461442084237984,0.44309192965781,0.456117685914404,0.459494855729674
"Ache",578,1,1,0.498832388423276,0.498832388423276,0.499245742314824,0.49852857694475,0.49872218265166
"Cyp3a13",579,1,1,0.502818313326531,0.502818313326531,0.500141309075231,0.502741540521914,0.501797675784341
"Chst12",580,1,1,0.469491430036025,0.469491430036025,0.499483174892627,0.463869836351055,0.491483665663555
"Lfng",581,1,1,0.469777411992454,0.469777411992454,0.478020404202554,0.465328760724253,0.472145306854919
"Cyp3a25",583,1,1,0.500298685782557,0.500298685782557,0.500100908173562,0.500131061598951,0.500586579070859
"B3glct",584,1,1,0.560561393480831,0.560561393480831,0.531400371053923,0.558727885537209,0.561549020009815
"Kl",585,1,1,0.5,0.5,0.5,0.500131061598951,0.500117315814172
"C1galt1",587,1,1,0.494278557405487,0.494278557405487,0.503147883428211,0.488755829517977,0.498618054710046
"Ndufa4",588,1,1,0.450768191613799,0.450768191613799,0.455384071991558,0.466001839191538,0.4260058159143
"Aass",589,1,1,0.499733617474694,0.499733617474694,0.499834525648256,0.499733617474694,0.499850995790631
"Hyal6",591,1,1,0.502688172043011,0.502688172043011,0.500100908173562,0.502096985583224,0.501759737212576
"Impdh1",592,1,1,0.532171816410564,0.532171816410564,0.523710974691241,0.515969789498454,0.562878401314837
"Ahcyl2",594,1,1,0.525286024390922,0.525286024390922,0.477638517569151,0.526900969241372,0.522942835635107
"Akr1b10",595,1,1,0.52741106419978,0.52741106419978,0.515446799565831,0.52815321149795,0.530162164581149
"Akr1b7",596,1,1,0.511914014139597,0.511914014139597,0.500875917353142,0.51520143476491,0.512185125479795
"Bpgm",597,1,1,0.427599887081816,0.427599887081816,0.41961279646816,0.411186285524362,0.433177081002538
"Dgki",598,1,1,0.498733966922738,0.498733966922738,0.499241145805053,0.498796984396198,0.498769465237393
"Atp6v0a4",599,1,1,0.500563742229979,0.500563742229979,0.500169533258033,0.500391055133153,0.500453387808206
"Tbxas1",600,1,1,0.500298632739441,0.500298632739441,0.5,0.500262053372864,0.5
"Ndufb2",601,1,1,0.596312055405868,0.596312055405868,0.513573251431235,0.584348996718921,0.503799169826548
"Agk",602,1,1,0.495250466408113,0.495250466408113,0.499970781250756,0.50250511293851,0.50294761452011
"Mgam",603,1,1,0.501257148355441,0.501257148355441,0.499576395336397,0.501551826588118,0.500076814670014
"Gstk1",604,1,1,0.472931408674501,0.472931408674501,0.481322257267996,0.473427767044118,0.477142604278571
"Tpk1",605,1,1,0.508367206666798,0.508367206666798,0.499443472875485,0.510155248992599,0.503224778599995
"Atp6v0e2",607,1,1,0.498375077204254,0.498375077204254,0.496089122830031,0.497883149193067,0.501787706752716
"Aoc1",608,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Hibadh",609,1,1,0.552045109138332,0.552045109138332,0.495833788056279,0.542091511300135,0.544303876584514
"Ggct",610,1,1,0.47576139148641,0.47576139148641,0.51078319688061,0.481492978044913,0.500055407815271
"Inmt",611,1,1,0.499467234949387,0.499467234949387,0.499568116242775,0.499467234949387,0.499584519512676
"Pde1c",612,1,1,0.504188682211694,0.504188682211694,0.497675993907877,0.503434763513065,0.501903366270097
"Nt5c3",613,1,1,0.478889741822184,0.478889741822184,0.502445988322177,0.471516166940497,0.480792301132507
"Hpgds",614,1,1,0.4961388059825,0.4961388059825,0.502014427127042,0.498724924955539,0.499918810206388
"Rpia",615,1,1,0.457370733397452,0.457370733397452,0.462127555027748,0.457416082522025,0.43356368567412
"Smyd1",616,1,1,0.461804686974542,0.461804686974542,0.501524320912722,0.475363701173968,0.467653336206748
"St3gal5",617,1,1,0.498364123800934,0.498364123800934,0.601138025930766,0.485154742761064,0.51383382830565
"Ggcx",618,1,1,0.506671153053363,0.506671153053363,0.493280359678234,0.504999053870716,0.50675022194377
"Retsat",620,1,1,0.50116480029161,0.50116480029161,0.526675400931237,0.499752260760213,0.505127988615678
"Suclg1",621,1,1,0.430125588062498,0.430125588062498,0.484710180650898,0.440640302593791,0.439013714637439
"Mogs",623,1,1,0.400145407092119,0.400145407092119,0.446288197399397,0.388306295914327,0.41072444671562
"Dguok",624,1,1,0.517326560151848,0.517326560151848,0.492048145617429,0.515781471367195,0.522837395156413
"Atp6v1b1",625,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.50012893193525,0.499866808737347
"Nagk",626,1,1,0.640697924338027,0.640697924338027,0.502880560096812,0.631588009923535,0.647156907182628
"Cyp26b1",627,1,1,0.490633726255515,0.490633726255515,0.509791237815889,0.491251097125932,0.489702677850649
"Spr",628,1,1,0.555701264993432,0.555701264993432,0.56260717797417,0.52013848400064,0.567428623608617
"Nat8f3",629,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Nat8f5",630,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Nat8f2",631,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Nat8f1",632,1,1,0.502547236485516,0.502547236485516,0.494605579141415,0.502106272313464,0.501046873324171
"Pcyox1",633,1,1,0.505627794974356,0.505627794974356,0.526429044135633,0.48141669418937,0.51181380248992
"Gfpt1",634,1,1,0.442832782427537,0.442832782427537,0.422052736751165,0.436552849524945,0.475859286774851
"Rpn1",635,1,1,0.375652854663774,0.375652854663774,0.448523713958391,0.36714208208492,0.385169193529717
"Mgll",636,1,1,0.493535688574959,0.493535688574959,0.496856229238426,0.490465111569939,0.496788315519913
"Txnrd3",637,1,1,0.53861164843787,0.53861164843787,0.535947475064606,0.551317458843376,0.563576858546254
"Chst13",638,1,1,0.499998673922116,0.499998673922116,0.50111410257582,0.499731487810992,0.500187005282899
"Uroc1",639,1,1,0.500298685782557,0.500298685782557,0.5,0.5,0.500351947442515
"Aldh1l1",640,1,1,0.49833312010001,0.49833312010001,0.498443315357665,0.499047027862285,0.499144163322614
"Suclg2",641,1,1,0.517220314791794,0.517220314791794,0.509853492299099,0.526114215609946,0.502853486861004
"Eogt",642,1,1,0.509646394436668,0.509646394436668,0.511156132416038,0.504998425445362,0.510505078018454
"Gxylt2",643,1,1,0.536899655368271,0.536899655368271,0.635734288403839,0.499792619632986,0.545247746998853
"Setmar",644,1,1,0.502836957981578,0.502836957981578,0.500148297920496,0.505679673442256,0.501465916412139
"Mtmr14",645,1,1,0.500949445243274,0.500949445243274,0.502322473922199,0.510927653578429,0.521154472613851
"Alox5",646,1,1,0.339661376995031,0.339661376995031,0.37041549222706,0.334726086844194,0.33495352493708
"Csgalnact2",647,1,1,0.529460252353682,0.529460252353682,0.500950993679396,0.537765361334105,0.528831001975806
"B4galnt3",648,1,1,0.49996220678031,0.49996220678031,0.503409373761832,0.499585099615892,0.500075252125873
"Rimklb",650,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499984124551519
"Lpcat3",651,1,1,0.46626993598969,0.46626993598969,0.467920420706981,0.459384659857794,0.481943396150941
"Eno2",652,1,1,0.503695354717347,0.503695354717347,0.497756903231911,0.504244664145052,0.502136935368424
"Tpi1",653,1,1,0.479062874550698,0.479062874550698,0.575975629358956,0.430089110715281,0.452866012214845
"Gapdh",654,1,1,0.496362807058638,0.496362807058638,0.499597442512716,0.544098213107417,0.52005253523412
"Ndufa9",655,1,1,0.480232369158017,0.480232369158017,0.492905918853055,0.534613843093361,0.520424889503128
"Tigar",656,1,1,0.500181248325164,0.500181248325164,0.485570426862541,0.485132433660976,0.494978326887735
"Gucy2c",657,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499866808737347,0.50010144036569
"Pde6h",658,1,1,0.499091344912433,0.499091344912433,0.498826089036813,0.499942324517457,0.499335731234407
"Dera",659,1,1,0.527896010881901,0.527896010881901,0.545222640417997,0.524328265664724,0.553292724269461
"Pik3c2g",660,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.5
"Pde3a",661,1,1,0.508496393174242,0.508496393174242,0.501598322032012,0.516444460116287,0.511474949167314
"Gys2",662,1,1,0.500199123855038,0.500199123855038,0.500302724520686,0.500131061598951,0.5
"Ldhb",663,1,1,0.495013522811828,0.495013522811828,0.558329493948466,0.511085667642588,0.515747944879443
"Cmas",664,1,1,0.493981065093026,0.493981065093026,0.511748302651407,0.499595433721723,0.54464041734179
"St8sia1",665,1,1,0.5,0.5,0.50020178946695,0.5,0.500117284563289
"Etnk1",666,1,1,0.473925754914922,0.473925754914922,0.483948530917845,0.454147921552965,0.478844058594655
"Bcat1",667,1,1,0.571907130204087,0.571907130204087,0.422733477160185,0.573596289776707,0.536748163135609
"Ndufa3",668,1,1,0.427898705472161,0.427898705472161,0.466007036154372,0.409293538181379,0.387179594073533
"Mboat7",669,1,1,0.513033329959791,0.513033329959791,0.52988325402786,0.511981103947838,0.538247361737969
"Tmem86b",670,1,1,0.496119418723838,0.496119418723838,0.49551222053355,0.494311214390103,0.494173522902022
"Kmt5c",671,1,1,0.477722103723903,0.477722103723903,0.488230273849838,0.474513022718973,0.485405181446376
"Cox6b2",672,1,1,0.480940149967739,0.480940149967739,0.480996120115671,0.484099372203071,0.483547160207276
"Slc27a5",673,1,1,0.499866808737347,0.499866808737347,0.499967743791083,0.499866808737347,0.500101377863925
"Pla2g4c",674,1,1,0.499543378341478,0.499543378341478,0.503147103903163,0.498849702300944,0.499147350912663
"Sult2a8",675,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Fkrp",676,1,1,0.508044094529621,0.508044094529621,0.522139694114371,0.512991018405182,0.51875202974484
"Ckm",677,1,1,0.499297550023371,0.499297550023371,0.499007153889534,0.499187934791792,0.499574956742528
"Ethe1",678,1,1,0.577517765730625,0.577517765730625,0.564743587331267,0.559884781702488,0.572192789446302
"Bckdha",680,1,1,0.511648506825694,0.511648506825694,0.498241203328626,0.520334517798752,0.519246043700735
"Cyp2s1",681,1,1,0.499431908234562,0.499431908234562,0.500649209964803,0.499196488359119,0.499755399340031
"Cyp2f2",682,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Itpkc",683,1,1,0.490968720050531,0.490968720050531,0.493296326501647,0.500351289773215,0.495355556294465
"Pld3",684,1,1,0.633157500710247,0.633157500710247,0.545563212223813,0.628318138241009,0.621311552051345
"Cox7a1",686,1,1,0.482445540103035,0.482445540103035,0.495121329041824,0.481151114652016,0.479773834860835
"Prodh2",687,1,1,0.5,0.5,0.500201816347124,0.5,0.5
"Kmt2b",688,1,1,0.472211587077594,0.472211587077594,0.499579352155548,0.45997286598969,0.47378119681881
"Cox6b1",689,1,1,0.540297172992907,0.540297172992907,0.515712536966959,0.554609814188588,0.491144968595363
"Atp4a",690,1,1,0.500199123855038,0.500199123855038,0.500302724520686,0.500393184796855,0.500234631628343
"Gapdhs",691,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500131061598951,0.5
"Gpi1",692,1,1,0.543843582642341,0.543843582642341,0.569326522614022,0.578702245782742,0.558216082104319
"Chst8",693,1,1,0.509490076375721,0.509490076375721,0.504274700326379,0.503683759603561,0.504044926769181
"Il4i1",694,1,1,0.50519085231163,0.50519085231163,0.501899863825038,0.5013541868141,0.503332219135191
"Cpt1c",695,1,1,0.456804020753013,0.456804020753013,0.469455413048819,0.453252939110471,0.456098947295261
"Dhdh",697,1,1,0.502571556753906,0.502571556753906,0.499742702973539,0.50215665107939,0.502058714408682
"Bcat2",698,1,1,0.566777330518229,0.566777330518229,0.540195805940196,0.555821837222472,0.586107932549095
"Fut1",699,1,1,0.500995619275189,0.500995619275189,0.5,0.500393184796855,0.500821210699202
"Fut2",700,1,1,0.500297386226231,0.500297386226231,0.500105020840199,0.499731487810992,0.500421668162126
"Sec1",701,1,1,0.509177758512518,0.509177758512518,0.507864063733968,0.502527910813874,0.51080427397074
"Sphk2",702,1,1,0.537145298035474,0.537145298035474,0.50953684384823,0.558867116665771,0.541329542559577
"Sult2b1",703,1,1,0.510945446853238,0.510945446853238,0.50980075339752,0.506670700226443,0.51660962547192
"Tph1",704,1,1,0.498501266775681,0.498501266775681,0.499209023997007,0.498925602118771,0.498401704848162
"Ldhc",706,1,1,0.5,0.5,0.500100908173562,0.500131061598951,0.500117315814172
"Mcee",707,1,1,0.524699500142898,0.524699500142898,0.520864364254314,0.515296326993453,0.526682285024552
"Chsy1",708,1,1,0.427483139184923,0.427483139184923,0.443228265900833,0.438369033712227,0.426819026387495
"Aldh1a3",709,1,1,0.479950710215489,0.479950710215489,0.487112730611734,0.480559766393348,0.480023810672652
"Cers3",710,1,1,0.499896406795714,0.499896406795714,0.499104003156808,0.500767586658111,0.499739773898613
"Anpep",711,1,1,0.626321038787884,0.626321038787884,0.535020135938416,0.633325606028973,0.637488759057443
"Idh2",712,1,1,0.435904317221593,0.435904317221593,0.489806446618393,0.439359781196257,0.439515603815808
"Hddc3",713,1,1,0.521297261680996,0.521297261680996,0.513384633249593,0.516525666637107,0.524399408033277
"Man2a2",714,1,1,0.543993190749196,0.543993190749196,0.531975042295954,0.505386268626702,0.514658070340487
