"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Mif",123,1,1,-0.508709893228298,-0.508709893228298,-0.231840690998888,-0.473160868924891,-0.385904637454137
"Ppox",124,1,1,-0.00233396908413769,-0.00233396908413769,0.00743585497622617,-0.0172236937383512,-0.0147465443781291
"Sqle",124,1,1,0.463912284654897,0.452771847582756,0.271164375798303,0.463912284654897,0.411848698453044
"Pigm",125,1,1,-0.0631046139471648,-0.0631046139471648,0.006795393199304,-0.0607084823561977,-0.0332732579097855
"Uqcrh",125,1,1,0.493304461262487,0.493304461262487,0.0490720191100289,0.42126101181727,0.432413131701214
"Ppat",126,1,1,0.473354381698301,0.435531602554329,-0.0920461750576576,0.473354381698301,0.251539750515109
"Kmo",127,1,1,0,0,-0.000256885166448594,-0.000255595827351755,-0.00048000570037712
"Adss",128,1,1,0.172602275527022,0.172602275527022,-0.14358462134865,0.177121666721213,0.0716348963773084
"Smyd3",129,1,1,-0.0766956531057806,-0.0766956531057806,-0.0187735727137328,-0.088610554779587,-0.0970858812791805
"Gnpda1",129,1,1,-0.484326310026753,-0.359116644996476,0.00787456074039045,-0.484326310026753,-0.390452582983206
"Itpkb",130,1,1,0.0122352468356051,0.0122352468356051,0.0133373696166353,0.0141077985399048,0.00689278355868282
"Renbp",131,1,1,-0.487327135230165,-0.382776125358973,-0.136029126583222,-0.487327135230165,-0.462735903199195
"Ephx1",132,1,1,-0.150140231009314,-0.150140231009314,-0.10226207954011,-0.130135911471489,-0.132950620291305
"Prps1",132,1,1,0.454427814464893,0.437481421455032,0.126132656484076,0.454427814464893,0.404214265295544
"9130409I23Rik",133,1,1,-0.000706830384647879,-0.000706830384647879,-0.00116171769465756,-0.00186230741883407,-0.00167550977625932
"Atp6v1b2",133,1,1,-0.454139162362688,-0.268100550520424,0.11446775636606,-0.454139162362688,-0.25095368855019
"Degs1",135,1,1,-0.184842287833366,-0.184842287833366,-0.0898927333192376,-0.360809117539268,-0.36682445555474
"Adh5",135,1,1,-0.452191861660092,-0.278840206823572,-0.154439668800725,-0.452191861660092,-0.42061332578202
"Bpnt1",136,1,1,0.270000199557287,0.270000199557287,0.156253238027362,0.304419404766288,0.227551696136353
"Smyd2",138,1,1,-0.275408166114614,-0.275408166114614,0.00525518186847029,-0.250414180933145,-0.20017760358854
"Lpgat1",139,1,1,0.340887617410468,0.340887617410468,0.105709215266001,0.381426972020968,0.306491698314789
"Hsd11b1",140,1,1,0.0709568624235577,0.0709568624235577,-0.0378406232144951,0.0557872146190576,0.0528596533082934
"Olah",141,1,1,0,0,-0.000275254406635463,0,0
"Suv39h2",142,1,1,0.180024480105328,0.180024480105328,-0.00786466172092687,0.204802419035241,0.167161411162906
"Sephs1",143,1,1,0.283326500978271,0.283326500978271,0.0543286993750539,0.333115638412166,0.273137260686362
"Nudt5",144,1,1,-0.0278035105471175,-0.0278035105471175,-0.0596496633229986,0.0417362385556759,0.00852376522353637
"Dhtkd1",145,1,1,-0.00849007639001984,-0.00849007639001984,-0.00200322420999334,-0.00391732976329484,-0.007186962402324
"Atp5c1",146,1,1,0.262290601405924,0.262290601405924,0.0977364510611727,0.243269376175703,0.314682070537672
"Pfkfb3",147,1,1,0.0137204487022369,0.0137204487022369,0.00816273539193373,0.0308361711456527,0.0267568807097796
"Pip4k2a",149,1,1,-0.00259771726630534,-0.00259771726630534,0.0188533023875684,-0.00868810147976487,-0.0267829809422721
"Gad2",150,1,1,0.000683292443530528,0.000683292443530528,-0.0131332626398031,0.00322447046430124,0.000338725955582454
"Pdss1",151,1,1,0.320006780125328,0.320006780125328,-0.00628447702698887,0.366324631430023,0.286164922519462
"Hnmt",152,1,1,0.00198955487338621,0.00198955487338621,0.00158082818652059,0.00143076852439671,0.00137404155445529
"Ehmt1",153,1,1,0.00559358781273989,0.00559358781273989,-0.0295150162856107,0.0412681506449009,-0.0267490325328136
"Pnpla7",154,1,1,-0.0232672765632008,-0.0232672765632008,0.00601910629517817,-0.0208201510165663,-0.0191768070658081
"Man1b1",155,1,1,-0.0804140062656429,-0.0804140062656429,-0.0329852976761282,-0.0479603434129652,-0.0544205981499914
"Entpd2",157,1,1,0.0191186048774974,0.0191186048774974,0.0304808886319664,0.00747079767576554,0.0194307739769359
"Fut7",158,1,1,0.000242933822580721,0.000242933822580721,0.000242933822580721,0.000242933822580721,4.94199166859189e-05
"Ptgds",159,1,1,2.17998321979707e-05,2.17998321979707e-05,-0.000306159447027657,-0.000180871748738092,-0.000144042006470818
"Inpp5e",160,1,1,-0.0278145836985657,-0.0278145836985657,-0.00567731871629745,-0.0206533509860057,-0.0140074181403279
"Agpat2",161,1,1,-0.226414145570472,-0.226414145570472,-0.0559352742998226,-0.1889645501946,-0.220926201708677
"Dbh",162,1,1,0,0,-0.000277056562059522,0,0
"Sardh",163,1,1,-0.0316110713075493,-0.0316110713075493,-0.00678411220891896,-0.0197572249620368,-0.0234661684889865
"Cel",164,1,1,-0.000753743892976648,-0.000753743892976648,0,0,-0.000267482510211419
"Ak8",165,1,1,-1.14281510065016e-05,-1.14281510065016e-05,-0.000145656112187467,0.000107306781104025,-0.000153320578124822
"Kyat1",166,1,1,-0.0118443451054231,-0.0118443451054231,-0.00168669692932738,-0.00918684279071841,-0.0123766517038007
"Dolk",167,1,1,0.0192795907111779,0.0192795907111779,0.0413054984356449,0.0429018094994673,0.0208289929321395
"Dolpp1",168,1,1,0.0596419176288682,0.0596419176288682,0.015067873194104,0.0974871114550578,0.0614093919436584
"Ptges",169,1,1,0.0313619945185055,0.0313619945185055,-0.00968358620047728,0.0579067196758982,0.0364407026981288
"Ass1",170,1,1,-0.112668175910929,-0.112668175910929,-0.0044428360806168,-0.293445379013282,-0.229822605379922
"Pomt1",171,1,1,-0.0623250260140079,-0.0623250260140079,-0.0436384512978498,-0.0576987850977043,-0.0628693116563721
"Uck1",172,1,1,0.0130360670037474,0.0130360670037474,-0.0217170121738344,0.00494994696187678,-0.00181004056832529
"Ptges2",173,1,1,-0.0671366267526657,-0.0671366267526657,0.0185549147654734,-0.0709160501567905,-0.054467506631028
"Dpm2",174,1,1,-0.236905414022944,-0.236905414022944,-0.0748100814628541,-0.295813320819613,-0.311918903363461
"Pip5kl1",175,1,1,-0.000198098538663761,-0.000198098538663761,0.00017440937037201,-0.000321138774970898,-0.000520120518450879
"St6galnac4",176,1,1,0.364030199188589,0.364030199188589,0.200815118165483,0.0900356223487684,0.229093997754566
"St6galnac6",177,1,1,0.127211116292414,0.127211116292414,0.00260053789956588,0.122802473417441,0.103815841632509
"Ak1",178,1,1,0.188323498034458,0.188323498034458,0.117416099348592,0.198913870475198,0.200194275251779
"Fpgs",179,1,1,0.105510628419066,0.105510628419066,0.0587472083411198,0.149109738014305,0.0206077921892772
"Gm34653",180,1,1,0.00133059222388215,0.00133059222388215,0.000999671345776461,-0.000139205711127914,-0.000186719161565169
"Ggta1",181,1,1,0.0231651443773213,0.0231651443773213,-0.0370294388483247,0.00611753861305342,0.00510178345779944
"Ndufa8",182,1,1,-0.0127044808146817,-0.0127044808146817,-0.0540561263515715,-0.0341327557109676,-0.0736324088074181
"Kynu",184,1,1,0,0,-0.000279122131855862,0,0
"Galnt13",185,1,1,0,0,-0.000271675420780585,-0.000305493755812684,0
"Gpd2",186,1,1,0.336296222279271,0.336296222279271,0.234045747263256,0.417185908873716,0.334045323852751
"Galnt5",187,1,1,0.000184463713687284,0.000184463713687284,-1.79161753337107e-05,0.000184463713687284,-6.09838380475962e-05
"Upp2",188,1,1,0.00124931392545935,0.00124931392545935,0.0106442127720911,0.0086251204564177,-0.00720785699007856
"Galnt3",189,1,1,-0.0164872722824078,-0.0164872722824078,0.00253629200367346,-0.0183894431232372,-0.00808491135206844
"B3galt1",190,1,1,0.0333881176160714,0.0333881176160714,0.0276753586504546,0.0513732091302684,0.0413524323886075
"Cers6",191,1,1,-0.077120178082515,-0.077120178082515,0.0427414256325433,-0.0609987339499804,-0.037972185448176
"Dhrs9",192,1,1,-0.0863026128697935,-0.0863026128697935,-0.0344072267722339,-0.103082624488145,-0.0736601100120721
"Phospho2",193,1,1,-0.0594381340414722,-0.0594381340414722,-0.00506071991703533,-0.0604370136708454,-0.0810872173178887
"Gad1",194,1,1,0.000576866978876601,0.000576866978876601,0.000479805033795032,0.000576866978876601,0.00032907234269345
"Atp5g3",195,1,1,0.318189301466687,0.318189301466687,-0.00924222330305646,0.40238787155831,0.316720382704608
"Agps",196,1,1,0.115631546668737,0.115631546668737,0.0029258451809745,0.1018677230109,0.0568441105706784
"Pde11a",197,1,1,-0.000646183866489815,-0.000646183866489815,-0.00030947847532741,-0.00201870627282023,-0.00192026620809718
"Pde1a",198,1,1,-0.0681279925810094,-0.0681279925810094,-0.0250661779202143,-0.0298762289626373,-0.0160590194772784
"Prdx6b",199,1,1,-0.000204294959293096,-0.000204294959293096,-0.00025499122240197,0.000368801597697465,-0.000581206369807661
"Ndufs3",200,1,1,0.195874171233732,0.195874171233732,-0.0155291317321447,0.149717784837526,0.120987214135624
"Acp2",201,1,1,-0.098462621360105,-0.098462621360105,0.0106156089278068,-0.0634042648198606,-0.0350138899263271
"Dgkz",202,1,1,0.0253209246127349,0.0253209246127349,-0.0593534751918985,0.0443670985477255,0.0261802636922544
"Large2",203,1,1,0.00297341011693695,0.00297341011693695,0.00202046824890785,0.00249011605775058,0.00180510970948756
"Chst1",204,1,1,-0.0016589694385797,-0.0016589694385797,0.00297747869865637,-0.0019510934330454,-0.00159995880846251
"Ext2",205,1,1,-0.19297276361842,-0.19297276361842,-0.0371441584927854,-0.154078531153597,-0.119090929857081
"Hsd17b12",206,1,1,0.0927505892271432,0.0927505892271432,0.208147169110721,-0.0284148867978811,0.0130954761611781
"Pdhx",207,1,1,0.0786768251654075,0.0786768251654075,-0.00763848977286441,0.0825252568365289,0.0352387418586145
"Apip",208,1,1,-0.093127448098128,-0.093127448098128,0.00653420147169703,-0.173935952838297,-0.1222885636366
"Bbox1",209,1,1,-0.000165742055252979,-0.000165742055252979,0.000276543793508858,0.000431423571493586,0.000431423571493586
"Lpcat4",210,1,1,0.0311969542186636,0.0311969542186636,0.0142882408152919,0.0423555522238734,0.0446651505162685
"Plcb2",211,1,1,0.000264703841529552,0.000264703841529552,0.000264703841529552,0.000264703841529552,0.000264703841529552
"Ivd",212,1,1,-0.11353774448666,-0.11353774448666,-0.117228856684647,-0.0745902335202651,-0.118437681271039
"Chst14",213,1,1,-0.00620888609991752,-0.00620888609991752,-0.00491154419583537,0.0313664848647379,-0.00228452815911895
"Itpka",215,1,1,0.00188369556056889,0.00188369556056889,-0.00494994650527903,0.00171244228183336,0.000123265467513179
"Pla2g4b",216,1,1,0.000260342432735885,0.000260342432735885,-6.47552372382744e-05,4.85992036542494e-05,0.000229588670956513
"Pla2g4d",217,1,1,0,0,-0.000137675265733217,0,0
"Pla2g4f",218,1,1,-0.000805835199659887,-0.000805835199659887,0.000114937207573422,-0.000617213861607483,-0.000802301082316461
"Ganc",219,1,1,0.015710459336682,0.015710459336682,0.0177976754846395,0.0223014472161484,0.0186453035257832
"Ckmt1",220,1,1,0.000214608197346853,0.000214608197346853,0.000465522654157853,0.00080532266870831,0.00080532266870831
"Sord",221,1,1,-0.239893830617629,-0.239893830617629,-0.173350264619466,-0.304752219709374,-0.285104660639556
"Gatm",222,1,1,0.318842513884959,0.318842513884959,0.0126150609764878,0.35257305650965,0.342678852130436
"Hdc",225,1,1,0.000260629075364155,0.000260629075364155,-0.00100414283716875,-0.000501474058736406,-0.000109509122595301
"Blvra",226,1,1,0.139660630535336,0.139660630535336,-0.047140979975319,0.122394487672178,0.080559415871566
"Gpat2",227,1,1,0.00172043025492053,0.00172043025492053,0.00159445090195049,0.00192425945663457,0.000825202860311391
"Idh3b",228,1,1,-0.0895198207521508,-0.0895198207521508,0.00862104241753014,-0.212720750954942,-0.157554899123922
"Itpa",229,1,1,0.242389088260391,0.242389088260391,-0.0229875618107731,0.218951999782507,0.17954789453279
"Pank2",230,1,1,0.0213048311272545,0.0213048311272545,-0.0661297135799093,0.0430850026158321,-0.00663175512094405
"Smox",231,1,1,-0.144852195518736,-0.144852195518736,-0.0570120311687239,-0.319439581596468,-0.176760700648659
"Cds2",232,1,1,-0.180705151486974,-0.180705151486974,-0.0241824144612758,-0.171100250308793,-0.185405022800743
"Gpcpd1",233,1,1,0.0502250988573249,0.0502250988573249,0.0578332986112473,0.0557024838463777,0.0492169218939068
"Crls1",234,1,1,-0.318611723748865,-0.318611723748865,0.114857250732187,-0.312908469827299,-0.193775408379186
"Hao1",235,1,1,-0.00217239903541605,-0.00217239903541605,-0.00364338920134582,-0.00213354166575886,-0.00218972440275288
"Plcb1",236,1,1,-0.0480527487724929,-0.0480527487724929,-0.0101948913777636,-0.0442334979507682,-0.0205534543202287
"Plcb4",237,1,1,-0.0344777194590443,-0.0344777194590443,-0.000432818284226699,-0.0247409045978253,-0.0200327272618898
"Acss1",238,1,1,-0.000306293586005997,-0.000306293586005997,-0.00113543346928905,-0.0015379286728114,-0.00189324597828087
"Entpd6",239,1,1,-0.0433751017986026,-0.0433751017986026,-0.0191647405023347,-0.00211636640151402,-0.0395348793548768
"Pygb",240,1,1,0.0435915038335523,0.0435915038335523,0.0178562464224851,0.0559079402887596,0.0322065059319228
"Nanp",241,1,1,5.14347050541647e-05,5.14347050541647e-05,-0.000236929429985397,-0.0001530074418088,-0.000911879026603248
"Cox4i2",242,1,1,0.00696927306822549,0.00696927306822549,0.00599624728227636,0.00862801710579463,0.00692531439106314
"Pofut1",243,1,1,0.00611577682188325,0.00611577682188325,0.00674894548923177,0.0354956931595188,0.0378330796127439
"Dnmt3b",244,1,1,-0.00157844884861578,-0.00157844884861578,-0.0122576006991271,-0.00251744857912198,-0.00350600670965218
"Ahcy",245,1,1,0.135773843334026,0.135773843334026,0.0530095055419386,0.12549047965045,0.139335953264916
"Pigu",246,1,1,0.0713172899028662,0.0713172899028662,0.0233983282266466,0.0502691370752927,0.0482150835238086
"Ggt7",247,1,1,0.0156292457516083,0.0156292457516083,0.0157289800527942,0.0111399325661148,0.0116137979436346
"Acss2",248,1,1,-0.109315038304575,-0.109315038304575,-0.0562371756665407,-0.0846241079706247,-0.110697353902961
"Nfs1",250,1,1,-0.186485011107252,-0.186485011107252,-0.121166698974868,-0.201871238890367,-0.200704907495232
"Rpn2",251,1,1,0.110599450009619,0.110599450009619,0.0346255471082193,0.0305038916617493,0.0315026021754732
"Plcg1",252,1,1,0.0303569482741557,0.0303569482741557,0.0538153312575785,0.013826508048732,0.0493555461096859
"Lpin3",253,1,1,0.113974910276509,0.113974910276509,-0.145761070674048,0.0829848283145151,0.00388808536352447
"Ada",254,1,1,0.0249070870759725,0.0249070870759725,-0.0484698050401021,0.00566300003831582,-0.00337902485034197
"Pigt",255,1,1,-0.00407189809387021,-0.00407189809387021,-0.0185326694143459,0.0260757081178554,0.0147532523717127
"Acot8",256,1,1,-0.00299556113886024,-0.00299556113886024,0.0129052949051226,-0.00548550798440384,-0.0066792373698768
"Ptgis",257,1,1,0.13014474912408,0.13014474912408,0.0762877484900168,0.127024637318597,0.124917736702251
"B4galt5",258,1,1,0.0317017846570363,0.0317017846570363,-0.0425450674177436,0.0196594658793418,0.0329055800810976
"Tmem189",259,1,1,-0.0690141032116081,-0.0690141032116081,-0.0181634280377052,-0.151675266813034,-0.0738226966928912
"Dpm1",260,1,1,-0.0245591924116758,-0.0245591924116758,0.00162663021147413,0.0210518138215389,0.00398756509323539
"Cyp24a1",261,1,1,7.11972826118575e-05,7.11972826118575e-05,0.000243484277106614,-5.59772738563735e-05,0.000243484277106614
"Pck1",262,1,1,0,0,0,0,-0.000219711291674259
"Atp5e",263,1,1,0.163317965874788,0.163317965874788,0.276877798657106,0.166874625315726,0.392662809206497
"Uckl1",264,1,1,-0.365438175017866,-0.365438175017866,-0.144284597261937,-0.374621590335966,-0.374855615240579
"Dgkk",265,1,1,-0.00618806129725896,-0.00618806129725896,-0.00215170569856988,-0.00538483321589746,-0.00468313378783405
"Suv39h1",266,1,1,0.318664291229625,0.318664291229625,-0.0281433346169919,0.413399356587321,0.320746735008334
"Ebp",267,1,1,0.338277333404334,0.338277333404334,-0.0395917745513885,0.287981130418534,0.23467012722825
"Maob",268,1,1,-0.0207973294976955,-0.0207973294976955,-0.0183153698474811,-0.0227014179186771,-0.0220267659878664
"Chst7",269,1,1,-0.0966004997280734,-0.0966004997280734,-0.0354538250688336,-0.114170922617573,-0.127665028481758
"Rgn",270,1,1,-0.000970582826484451,-0.000970582826484451,-0.000942306625399098,2.56149157387311e-05,-0.00100371882286955
"Ndufb11",271,1,1,-0.186361789136533,-0.186361789136533,-0.0263968196036464,-0.272586744964229,-0.202133251037854
